transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN001753,M15390,978-1-669868-79-8,10/25/2024,2024-11-10,BR005
TXN001754,M54456,978-1-785672-29-3,2025-03-11,,BR003
TXN001755,M79523,978-1-511564-38-0,2024-09-15,2024-09-17,BR005
TXN001756,M26760,978-1-240384-69-3,03/07/2024,2024-03-19,BR014
TXN001757,M66372,978-0-516059-56-3,2024-11-05,2024-12-02,BR015
TXN001758,M44571,978-0-794868-40-6,2024-11-27,2024-12-08,BR007
TXN001759,M74392,978-0-893988-75-3,2024-08-28,2024-09-27,BR003
TXN001760,M96169,978-0-567896-30-8,2023-11-06,,BR008
TXN001761,M29480,978-0-693868-82-8,2025-05-17,,BR003
TXN001762,M44108,978-0-871667-71-7,15/12/2024,2025-01-13,BR008
TXN001763,M74868,978-1-322086-79-8,2024-11-14,2024-12-02,BR006
TXN001764,M73596,978-1-142383-38-1,2024-04-17,2024-05-15,BR002
TXN001765,M29405,978-1-343007-18-5,2024-03-07,2024-03-17,BR002
TXN001766,M33678,978-1-487380-39-7,2025-09-11,2025-09-20,BR012
TXN001767,M83825,978-0-801062-36-0,2024-04-01,2024-04-02,BR010
TXN001768,M78945,978-1-506945-70-5,2024-12-02,2024-12-05,BR003
TXN001769,M42264,978-1-148693-15-6,2024-09-19,,BR011
TXN001770,M53077,978-1-322086-79-8,2024-10-24,2024-10-28,BR011
TXN001771,M61664,978-1-208239-76-8,02/09/2025,2025-09-29,BR015
TXN001772,M52406,978-1-975427-43-6,2025-08-02,2025-08-25,BR002
TXN001773,M96447,978-0-494956-93-9,2025-05-31,2025-06-20,  BR011 
TXN001774,M96246,978-1-322086-79-8,2025-06-27,2025-07-12,BR001
TXN001775,M52587,978-1-483041-85-8,2024-10-23,2024-11-18,BR012
TXN001776,M84600,978-0-641760-42-6,2024-04-20,,BR014
TXN001777,M94363,978-1-333726-76-8,12/15/2023,,BR013
TXN001778,M19269,978-1-470040-54-3,2025-02-15,2025-02-28,BR010
TXN001779,M43444,978-1-931161-71-8,2024-03-29,2024-04-01,BR013
TXN001780,M12688,978-0-626214-27-2,2025-08-01,2025-08-14,BR003
TXN001781,M47347,978-1-273650-39-0,2023-12-31,2024-01-10,BR011
TXN001782,,978-0-639535-92-0,20/07/2024,2024-07-30,BR012
TXN001783,M99779,978-1-321791-29-7,2023-11-30,2023-12-27,BR006
TXN001784,M58163,978-0-265001-56-1,2025-04-21,2025-05-04,BR008
TXN001785,M72447,978-0-793223-39-8,2024-11-07,2024-12-02,BR010
TXN001786,M65382,978-1-950576-52-4,2024-12-27,2025-01-17,BR010
TXN001787,M65838,978-0-604906-96-0,2024-12-15,2024-12-30,BR009
TXN001788,M98662,978-1-602290-36-5,2025-03-23,2025-04-22,BR011
TXN001789,M74922,978-0-778700-62-3,2024-08-01,2024-08-11,BR011
TXN001790,M71370,978-0-355506-15-0,2023-12-24,2024-01-03,BR015
TXN001791,M29478,978-0-701344-85-6,2024-09-21,2024-10-18,BR011
TXN001792,M42591,978-0-241268-90-2,2024-11-16,2024-12-04,BR005
TXN001793,M20031,978-0-700067-28-2,2024-08-11,2024-08-25,BR009
TXN001794,M64135,978-0-274421-43-5,2025-01-06,2025-02-02,BR011
TXN001795,M43211,978-0-641737-61-9,2025-02-28,,BR010
TXN001796,M75987,978-1-322086-79-8,2025-07-08,2025-07-14,BR012
TXN001797,M33882,978-0-854500-94-9,2025-03-25,,BR001
TXN001798,M49013,978-1-189913-37-4,2024-09-24,2024-10-16,BR012
TXN001799,M68975,978-1-735988-70-2,2024-04-12,2024-05-12,BR005
TXN001800,M34535,978-1-278852-38-6,2024-10-02,2024-10-22,BR002
TXN001801,M43989,978-1-730025-28-0,2024-02-21,2024-02-22,BR002
TXN001802,M10766,978-0-753484-94-4,2023-11-19,2023-12-05,BR001
TXN001803,M70314,978-1-275868-97-7,2024-06-18,2024-07-12,BR014
TXN001804,M88890,978-1-575497-86-0,2024-01-17,2024-02-06,BR005
TXN001805,,978-0-340977-58-3,2024-01-01,2024-01-27,BR012
TXN001806,M49669,978-1-238635-23-3,2024-02-02,,BR003
TXN001807,M24668,978-0-312177-76-8,2023-12-02,2023-12-30,BR012
TXN001808,M13514,978-1-966662-29-7,2024-11-06,2024-11-14,BR011
TXN001809,M67119,978-0-286040-70-9,2024-09-29,2024-10-06,BR014
TXN001810,M21284,978-0-921945-78-9,24/08/2025,2025-09-07,BR008
TXN001811,M12859,978-0-197716-71-7,2025-08-16,2025-09-08,BR015
TXN001812,M68361,978-0-732789-79-4,2025-03-06,,BR008
TXN001813,M68918,978-0-912510-96-5,2024-05-27,2024-06-23,BR004
TXN001814,M61345,978-1-647403-63-8,2024-04-17,2024-05-15,BR001
TXN001815,M66595,978-1-145548-99-2,2024-02-03,2024-02-22,BR014
TXN001816,M88097,978-1-340633-71-4,2025-04-24,,BR005
TXN001817,M62386,978-1-467544-85-6,2025-02-25,2025-03-27,BR010
TXN001818,M98954,978-0-546157-27-7,2025-06-09,2025-07-02,BR014
TXN001819,,978-1-600318-39-9,2025-06-11,2025-06-29,BR007
TXN001820,M18324,978-0-397026-86-9,2025-03-19,2025-04-04,BR011
TXN001821,M25327,978-1-370328-34-5,2024-05-04,2024-05-27,BR011
TXN001822,M67177,978-1-322086-79-8,16/04/2024,2024-05-02,BR005
TXN001823,M55068,978-0-843596-10-6,2024-09-25,2024-10-25,BR009
TXN001824,M99780,978-0-645009-10-1,2024-11-09,2024-12-02,BR010
TXN001825,M96108,978-1-786341-36-5,2025-07-21,2025-08-13,BR015
TXN001826,M61166,978-1-528705-56-1,2025-02-22,2025-03-15,BR014
TXN001827,M57219,978-0-262297-64-6,2024-04-26,2024-05-02,BR013
TXN001828,M91506,978-1-373995-78-0,2024-02-01,2024-02-23,BR012
TXN001829,M73293,978-1-692099-56-5,2025-08-19,2025-09-04,BR004
TXN001830,M23225,978-1-813666-60-7,2025-07-24,2025-07-31,BR008
TXN001831,M82984,978-1-322086-79-8,2023-10-25,2023-11-03,BR001
TXN001832,M56798,978-0-533301-80-5,2025-08-16,2025-09-14,BR003
TXN001833,M75991,978-1-322086-79-8,2025-02-19,2025-02-23,BR002
TXN001834,M90945,978-1-287401-57-5,2024-05-12,2024-05-21,BR009
TXN001835,M54606,978-1-366105-49-3,2024-08-16,,BR013
TXN001836,M83010,978-1-911801-60-3,2024-03-07,2024-04-04,BR003
TXN001837,M77552,978-0-996531-94-8,2024-08-28,2024-09-27,BR002
TXN001838,M67386,978-0-884140-39-9,2023-12-06,2023-12-10,BR014
TXN001839,M90028,978-1-921149-99-3,2024-06-06,2024-07-03,BR014
TXN001840,M83724,978-1-322086-79-8,2024-07-31,2024-08-04,BR002
TXN001841,M36920,978-0-205149-37-7,2024-08-15,2024-09-07,BR003
TXN001842,M67870,978-1-924265-53-9,2024-02-07,2024-02-11,BR008
TXN001843,M30223,978-0-268546-59-5,2024-01-08,2024-01-12,BR006
TXN001844,M36462,978-0-943442-21-1,2025-06-21,2025-06-22,BR007
TXN001845,M42154,978-0-594580-86-7,2025-07-19,2025-08-05,BR008
TXN001846,M32447,978-1-192422-18-4,2024-11-21,2024-12-05,BR006
TXN001847,M57270,978-1-332542-57-4,2024-09-14,2024-10-09,BR004
TXN001848,M79422,978-0-738613-14-7,2023-12-23,2024-01-06,BR004
TXN001849,M64186,978-1-520106-88-5,2024-02-09,2024-03-08,BR015
TXN001850,M77653,978-1-846172-86-1,2025-08-13,2025-08-28,BR006
TXN001851,M29082,978-0-911187-32-8,2023-10-16,2023-10-19,BR012
TXN001852,M21112,978-1-560295-11-2,2024-03-22,2024-03-28,BR007
TXN001853,M66894,978-0-991884-94-0,2025-10-08,,BR013
TXN001854,M94078,978-1-304206-14-5,2024-02-08,,BR010
TXN001855,M92786,978-0-745073-31-6,2023-10-18,2023-11-04,BR013
TXN001856,M48761,978-0-477214-40-7,2025-01-02,2025-01-20,BR015
TXN001857,,978-0-265092-21-7,2025-09-05,2025-09-06,BR006
TXN001858,M46671,978-1-917546-61-4,2024-12-20,2025-01-12,BR010
TXN001859,M62944,978-1-802191-60-8,2025-03-08,2025-03-28,BR004
TXN001860,M91027,978-1-714549-35-1,2025-07-07,2025-08-02,  BR012 
TXN001861,M95033,978-0-872722-18-7,2025-09-14,2025-09-17,BR004
TXN001862,M14845,978-0-676289-46-6,2024-06-12,2024-07-06,BR007
TXN001863,M26515,978-1-464354-45-8,2024-03-17,2024-03-20,BR009
TXN001864,M77065,978-0-735818-34-7,2024-08-05,2024-08-26,BR009
TXN001865,M30975,978-1-322086-79-8,2024-04-30,2024-05-19,BR015
TXN001866,M43907,978-1-523579-83-9,24/08/2025,2025-09-07,BR013
TXN001867,M76227,978-0-373791-32-3,2023-11-17,2023-11-26,BR001
TXN001868,M92180,978-1-630829-23-0,2024-06-15,,BR002
TXN001869,M95322,978-0-627611-47-6,2024-11-12,2024-12-06,  BR008 
TXN001870,M10683,978-1-222692-75-4,2023-12-25,2024-01-13,BR004
TXN001871,M84133,978-1-664032-83-5,2025-05-24,2025-06-21,BR011
TXN001872,M88059,978-1-827912-66-0,2024-05-31,2024-06-26,  BR005 
TXN001873,M85073,978-1-690525-71-4,2024-07-01,2024-07-25,BR012
TXN001874,M42457,978-0-894268-53-3,2025-07-05,2025-08-01,BR009
TXN001875,M57352,978-1-814703-68-4,2023-11-15,2023-12-12,BR003
TXN001876,M64008,978-0-605382-24-4,2025-03-14,2025-03-19,BR001
TXN001877,M72423,978-1-170835-58-6,2025-09-21,2025-10-08,BR002
TXN001878,M62789,978-0-809794-99-7,2024-08-22,2024-09-19,BR009
TXN001879,M44562,978-0-939030-50-7,2025-01-06,2025-01-21,BR011
TXN001880,M74165,978-1-470248-76-5,2024-07-23,2024-07-28,BR007
TXN001881,M76294,978-0-834861-43-5,2024-08-22,2024-09-14,BR012
TXN001882,M77264,978-0-401244-21-0,2024-10-14,2024-10-29,BR002
TXN001883,M72043,978-1-322086-79-8,04/03/2025,2025-03-16,  BR003 
TXN001884,M25566,978-1-806423-53-8,2023-10-16,2023-10-28,BR007
TXN001885,M84942,978-0-681489-32-5,2025-06-10,2025-06-22,BR009
TXN001886,M49967,978-1-429119-55-9,2023-12-30,2023-12-31,BR005
TXN001887,M28726,978-0-701581-44-2,2024-06-11,2024-07-11,BR010
TXN001888,M49998,978-0-882401-97-3,2023-10-18,2023-11-11,BR004
TXN001889,M74067,978-1-322086-79-8,2025-04-24,2025-05-22,BR009
TXN001890,M15856,978-0-623238-35-6,2024-03-22,2024-04-06,BR010
TXN001891,M54279,978-0-871153-40-1,2024-06-06,2024-07-03,BR008
TXN001892,M89391,978-1-316823-39-2,2024-03-30,2024-04-14,BR003
TXN001893,M68973,978-0-975498-41-5,2023-12-09,2023-12-20,  BR003 
TXN001894,M21706,978-1-263573-23-4,2025-06-20,2025-07-03,BR011
TXN001895,M40516,978-0-182300-96-9,2024-06-27,2024-07-19,BR006
TXN001896,M68077,978-1-743644-10-2,2024-08-28,,BR011
TXN001897,M31707,978-0-989203-71-5,2024-02-13,2024-03-09,BR010
TXN001898,M50481,978-1-750817-50-6,2025-04-25,2025-04-28,BR002
TXN001899,M35221,978-1-702427-45-6,2025-05-23,2025-05-25,BR009
TXN001900,M84743,978-1-291755-75-6,2023-10-14,2023-11-12,BR013
TXN001901,M12446,978-1-517206-38-3,2024-04-15,2024-04-16,BR015
TXN001902,M46039,978-0-156778-77-0,2025-09-24,2025-10-21,BR004
TXN001903,M85963,978-1-601554-79-6,2025-08-29,2025-09-09,BR013
TXN001904,M62664,978-0-626883-54-6,2024-07-12,2024-07-13,BR008
TXN001905,M54558,978-1-819678-32-1,29/07/2024,,BR007
TXN001906,M79193,978-1-226215-99-7,2025-08-04,,  BR005 
TXN001907,M23019,978-1-430984-98-6,2024-09-21,2024-09-30,BR005
TXN001908,M21747,978-0-112394-96-9,2025-06-20,2025-06-22,BR007
TXN001909,M90540,978-0-497859-84-8,2025-08-30,,BR003
TXN001910,M17667,978-0-441244-56-0,2025-06-20,2025-07-04,BR002
TXN001911,M52495,978-1-296243-80-7,2025-05-23,2025-05-25,BR014
TXN001912,M36549,978-1-348658-44-3,2025-09-18,2025-10-04,BR010
TXN001913,M76666,978-1-742865-53-9,2024-05-21,2024-05-30,BR007
TXN001914,M17947,978-1-292847-73-3,2023-12-17,2024-01-02,BR009
TXN001915,M13788,978-1-320759-63-2,2023-12-27,2023-12-28,BR004
TXN001916,M45279,978-1-482812-61-9,08/07/2025,2025-08-15,BR010
TXN001917,M82706,978-1-572623-33-0,09/05/2025,2025-09-19,BR003
TXN001918,M68455,978-0-703867-97-1,2025-09-06,2025-10-02,  BR011 
TXN001919,M28660,978-0-953740-22-2,2025-09-29,2025-10-17,BR003
TXN001920,M65542,978-1-943146-40-6,2024-12-15,2024-12-16,BR009
TXN001921,M70902,978-1-997904-58-8,2024-07-27,2024-08-02,BR010
TXN001922,M10071,978-0-252928-29-1,2024-07-10,2024-07-30,BR015
TXN001923,M42884,978-1-944804-11-4,2024-01-26,2024-02-22,BR007
TXN001924,M92864,978-0-541996-73-4,2025-07-11,2025-07-13,BR014
TXN001925,M31157,978-0-990649-90-8,2025-08-26,,BR010
TXN001926,M21759,978-1-923481-72-5,2024-05-21,2024-06-14,BR002
TXN001927,M82938,978-1-363165-81-0,2023-12-29,2024-01-18,BR015
TXN001928,M76167,978-0-517754-22-1,2023-12-11,2023-12-22,BR006
TXN001929,M93252,978-0-162952-37-9,2024-08-25,2024-09-03,BR013
TXN001930,M42234,978-1-599687-90-2,2025-03-02,2025-03-17,BR006
TXN001931,M88579,978-0-571706-52-5,2024-08-01,2024-08-22,BR015
TXN001932,M10268,978-1-478496-56-4,2025-08-20,2025-09-11,BR001
TXN001933,M32745,978-1-460857-12-0,2023-11-09,2023-11-25,BR015
TXN001934,M61483,978-1-227126-54-4,2024-01-09,2024-01-30,BR013
TXN001935,M20161,978-0-704875-83-8,2025-10-09,2025-10-31,BR015
TXN001936,M68350,978-0-918213-46-4,02/05/2025,2025-05-15,BR006
TXN001937,M88815,978-1-440881-96-1,2025-09-19,2025-10-15,BR003
TXN001938,M11105,978-1-912378-67-8,2025-07-28,2025-08-12,BR006
TXN001939,M11227,978-0-499581-88-4,2024-08-18,2024-09-09,BR001
TXN001940,M56900,978-1-586279-90-5,2024-10-21,2024-10-31,BR014
TXN001941,M38986,978-0-275715-91-5,2024-10-07,2024-10-09,BR008
TXN001942,M46799,978-1-542306-90-4,09/17/2025,2025-09-24,BR012
TXN001943,M10935,978-1-990136-19-1,2025-04-16,2025-04-20,BR014
TXN001944,M46352,978-0-269868-53-5,2025-04-17,2025-04-24,BR008
TXN001945,M96486,978-0-428709-50-1,2024-08-05,2024-08-24,BR011
TXN001946,M33006,978-1-844943-44-9,2025-07-06,2025-07-11,BR003
TXN001947,M44029,978-1-384424-66-8,2025-06-10,2025-06-27,BR014
TXN001948,M45956,978-1-884225-85-7,2023-10-23,,BR011
TXN001949,M98832,978-1-534098-31-2,2024-12-04,2025-01-02,BR005
TXN001950,M69497,978-1-322086-79-8,2025-03-23,2025-04-13,BR007
TXN001951,M16797,978-0-995706-12-5,2024-12-02,2024-12-16,BR006
TXN001952,M45918,978-0-863124-40-2,2024-06-11,2024-06-23,BR009
TXN001953,M77797,978-1-880009-99-4,2024-09-07,2024-09-09,BR015
TXN001954,M46429,978-0-320800-31-3,2024-08-26,2024-08-27,BR009
TXN001955,M61361,978-1-208013-22-1,2023-12-06,2024-01-01,BR002
TXN001956,M13325,978-0-596171-80-3,2023-11-09,2023-11-23,BR004
TXN001957,M19757,978-0-127645-60-5,2025-10-03,2025-10-13,BR004
TXN001958,M18237,978-0-208976-43-7,2025-01-10,,BR002
TXN001959,M66616,978-0-188406-93-1,2025-01-16,2025-02-15,BR010
TXN001960,M53817,978-1-424398-39-3,2024-01-13,2024-01-21,BR004
TXN001961,M54669,978-0-873422-46-8,30/04/2024,2024-05-26,BR014
TXN001962,M41030,978-1-756912-26-7,2024-09-17,2024-10-02,BR013
TXN001963,M22539,978-0-652329-31-5,2024-09-07,2024-09-09,BR010
TXN001964,M14370,978-0-136862-94-9,2023-11-07,2023-11-10,BR015
TXN001965,M26716,978-1-440998-70-6,09/25/2025,2025-10-05,BR013
TXN001966,M90050,978-1-666843-44-6,2025-03-05,2025-03-07,BR002
TXN001967,M83303,978-1-241678-99-9,06/25/2024,2024-06-29,BR014
TXN001968,M90911,978-0-719531-86-6,2025-01-04,2025-01-30,BR004
TXN001969,M96471,978-1-761701-91-7,2025-07-14,2025-08-09,BR008
TXN001970,M66112,978-1-648887-91-8,2025-08-22,2025-09-12,BR010
TXN001971,M98575,978-1-464032-71-4,2025-07-16,2025-08-04,BR008
TXN001972,M35228,978-0-943797-21-2,2024-10-13,2024-10-16,BR001
TXN001973,M87710,978-1-422823-56-9,2024-02-06,2024-02-11,BR004
TXN001974,M93540,978-1-372427-29-9,2024-05-21,2024-06-14,BR006
TXN001975,M91376,978-1-111068-10-3,10/11/2023,2023-11-12,BR004
TXN001976,M17928,978-0-460589-46-8,2025-03-25,2025-04-15,BR010
TXN001977,M56890,978-1-661091-11-8,2024-06-13,2024-06-18,BR015
TXN001978,M29321,978-1-892170-71-2,2025-09-17,2025-09-29,BR010
TXN001979,M11059,978-1-109576-65-8,2024-02-29,2024-03-02,BR011
TXN001980,M41114,978-1-726003-39-1,2023-11-18,2023-11-20,BR014
TXN001981,M65320,978-0-674842-57-1,2024-05-27,2024-06-03,BR004
TXN001982,M18965,978-0-531736-81-4,03/19/2025,2025-04-11,BR011
TXN001983,M71263,978-1-513927-41-1,2024-07-18,2024-08-06,BR006
TXN001984,M53995,978-0-849666-92-6,2025-10-09,2025-10-13,BR007
TXN001985,M69546,978-1-968668-58-7,2024-02-09,,BR015
TXN001986,M38757,978-0-375754-20-3,2024-01-19,2024-01-27,BR011
TXN001987,M71149,978-1-755698-40-7,2024-03-19,2024-04-13,BR004
TXN001988,M53452,978-1-398505-93-3,2025-04-02,2025-04-08,BR007
TXN001989,M10881,978-1-532961-34-2,2025-01-01,2025-01-19,BR002
TXN001990,M25098,978-0-291267-27-6,2025-08-09,2025-08-28,BR008
TXN001991,M57174,978-1-322086-79-8,2025-04-03,2025-04-13,BR001
TXN001992,M32825,978-1-215717-91-4,2024-11-11,2024-11-22,BR005
TXN001993,M82680,978-1-747736-67-4,21/11/2023,,BR004
TXN001994,M44313,978-1-834498-89-8,2024-06-04,2024-06-09,BR001
TXN001995,M59666,978-1-296911-51-5,2025-01-23,2025-02-22,BR015
TXN001996,M37556,978-0-259540-16-8,2024-06-01,2024-06-13,BR004
TXN001997,M96626,978-0-294969-23-8,2024-10-02,2024-10-22,BR009
TXN001998,M66848,978-1-382271-26-4,2024-01-09,2024-02-07,BR002
TXN001999,M27143,978-1-862427-11-2,2025-06-30,2025-07-23,BR004
TXN002000,M59054,978-0-194578-29-5,2025-01-07,2025-01-15,BR007
TXN002001,M16054,978-0-617555-37-7,2025-08-05,2025-08-23,BR010
TXN002002,M48559,978-1-540656-49-0,2025-07-01,2025-07-22,BR006
TXN002003,M46709,978-1-489438-69-0,2025-06-26,2025-07-15,BR014
TXN002004,M74092,978-0-446290-20-3,2025-07-16,2025-08-11,BR002
TXN002005,M96966,978-0-158760-44-5,2024-04-29,2024-05-24,BR003
TXN002006,M94550,978-1-174852-79-4,2025-04-26,2025-05-11,BR006
TXN002007,M33461,978-1-290425-34-6,2024-02-07,2024-02-23,  BR006 
TXN002008,M74853,978-1-956949-58-2,2024-02-07,2024-03-08,BR010
TXN002009,M86543,978-0-227885-41-3,27/05/2025,2025-06-03,BR004
TXN002010,M69255,978-1-908688-66-8,2024-06-05,2024-06-19,BR007
TXN002011,M59425,978-0-873449-14-4,2024-08-27,2024-09-05,BR015
TXN002012,M82161,978-0-583220-22-4,2023-12-08,,BR013
TXN002013,M68262,978-0-595793-59-4,04/21/2025,2025-05-06,BR004
TXN002014,,978-1-438756-30-1,2025-06-26,2025-07-10,BR007
TXN002015,M63602,978-0-880900-80-5,2025-07-10,2025-07-23,BR008
TXN002016,M13239,978-0-365617-71-6,04/22/2024,2024-04-25,BR004
TXN002017,M57067,978-1-308376-56-1,08/22/2025,2025-09-08,BR005
TXN002018,M81650,978-0-799080-37-7,2024-05-06,2024-05-14,BR013
TXN002019,M22898,978-0-347428-91-0,2025-01-02,,BR006
TXN002020,M36254,978-1-440277-11-5,2024-05-08,2024-05-18,BR011
TXN002021,M99592,978-0-932978-45-5,2025-07-05,2025-07-10,  BR004 
TXN002022,M81188,978-0-515035-41-4,2023-12-23,2024-01-02,BR001
TXN002023,M55433,978-0-144033-84-3,2023-10-29,2023-11-25,BR007
TXN002024,M86015,978-1-821846-86-2,2024-11-14,2024-12-01,BR001
TXN002025,M29566,978-0-489439-21-8,2025-08-01,2025-08-25,BR004
TXN002026,M37508,978-0-265358-73-3,2023-11-26,2023-12-14,BR009
TXN002027,M71438,978-0-819265-89-0,2025-07-19,2025-07-22,BR008
TXN002028,M51035,978-1-896456-90-4,2025-08-11,2025-09-03,BR007
TXN002029,M64747,978-0-162678-55-2,2023-10-14,2023-10-15,BR008
TXN002030,M59112,978-0-835395-78-6,2025-02-16,2025-03-12,BR014
TXN002031,M11268,978-0-231939-72-0,2024-08-05,2024-08-16,BR011
TXN002032,M39555,978-0-432125-81-6,2025-01-20,2025-02-14,BR011
TXN002033,M80464,978-1-944654-66-5,2024-01-07,,BR010
TXN002034,M14221,978-0-122390-98-2,2025-02-08,2025-02-19,BR003
TXN002035,M84473,978-1-475565-27-0,2025-01-03,2025-01-22,BR010
TXN002036,M61234,978-1-141406-72-2,11/30/2024,2024-12-03,BR004
TXN002037,M80056,978-1-686179-47-1,2025-07-23,2025-08-11,BR008
TXN002038,M69183,978-1-298994-82-0,2023-11-29,,BR005
TXN002039,M23672,978-0-670027-54-5,2025-02-26,,BR003
TXN002040,M89084,978-1-867979-69-2,2025-09-10,2025-10-10,BR003
TXN002041,M60579,978-1-971733-86-9,2024-03-12,2024-03-29,BR004
TXN002042,M19172,978-0-172222-77-6,05/15/2025,2025-05-21,BR006
TXN002043,M52830,978-0-571213-47-4,2025-09-15,2025-09-19,BR007
TXN002044,M26926,978-1-667915-56-2,2024-04-28,2024-05-11,BR008
TXN002045,M37063,978-1-100754-91-8,2024-02-29,2024-03-27,BR004
TXN002046,M97135,978-1-869295-33-2,2024-04-22,2024-05-02,BR010
TXN002047,M87003,978-0-749838-56-0,2023-10-14,2023-10-23,BR012
TXN002048,M36437,978-1-322086-79-8,2023-11-16,2023-12-13,BR003
TXN002049,M62328,978-0-436272-18-9,2024-07-23,2024-08-22,BR004
TXN002050,M84609,978-1-299092-77-8,2023-11-20,2023-11-22,BR008
TXN002051,M21941,978-1-902930-80-0,2025-01-17,2025-01-29,BR015
TXN002052,M48987,978-0-742818-46-0,2024-01-18,2024-01-24,BR014
TXN002053,M64401,978-1-529711-92-9,2024-05-20,2024-06-03,  BR015 
TXN002054,M70008,978-1-215830-22-4,2025-07-12,2025-07-31,BR011
TXN002055,M22521,978-0-145903-26-8,2024-04-03,2024-05-01,BR001
TXN002056,M30700,978-0-132792-35-6,11/05/2024,2024-06-02,BR011
TXN002057,M18748,978-0-608947-34-1,2024-11-07,2024-12-07,BR012
TXN002058,,978-0-133362-83-1,2024-02-12,2024-02-24,BR013
TXN002059,M20031,978-1-789880-72-4,2025-08-18,2025-08-29,BR009
TXN002060,M63752,978-1-151470-56-0,2024-06-23,2024-06-25,BR005
TXN002061,M70577,978-1-322086-79-8,2024-06-04,2024-06-28,BR011
TXN002062,M70542,978-0-735388-19-2,2023-12-27,2024-01-03,BR012
TXN002063,M61992,978-1-322086-79-8,2024-01-06,2024-02-05,BR005
TXN002064,M27888,978-0-318877-93-8,2024-11-03,2024-11-18,BR012
TXN002065,M18943,978-1-972496-20-6,2024-09-22,2024-10-07,BR011
TXN002066,M28383,978-1-939930-91-0,2024-01-09,2024-01-15,BR005
TXN002067,M12367,978-0-478458-81-7,2024-10-04,2024-10-22,BR003
TXN002068,M61229,978-1-961957-57-2,2024-04-06,2024-04-28,BR011
TXN002069,M45815,978-0-963652-88-1,2024-06-27,2024-07-20,BR006
TXN002070,M14514,978-1-654718-15-2,2024-05-31,2024-06-23,BR009
TXN002071,M16259,978-0-974991-48-1,2025-03-29,2025-04-20,BR013
TXN002072,M96512,978-0-326387-76-4,2024-05-14,2024-05-29,BR007
TXN002073,M16870,978-0-206142-39-1,2025-08-25,2025-09-19,BR001
TXN002074,M36442,978-1-298663-34-4,2025-01-15,2025-01-22,BR006
TXN002075,M21978,978-1-322086-79-8,2024-08-23,2024-09-03,BR001
TXN002076,M35185,978-0-697717-90-0,2024-11-06,2024-12-05,BR002
TXN002077,M22661,978-0-685549-81-0,2025-03-11,2025-04-04,BR014
TXN002078,M31895,978-1-322086-79-8,2024-11-11,2024-11-22,BR009
TXN002079,M52294,978-1-882351-23-7,08/01/2025,2025-02-07,BR004
TXN002080,M81002,978-1-807256-68-5,2025-04-17,2025-04-24,BR007
TXN002081,M23878,978-1-209159-31-7,2025-03-31,,BR003
TXN002082,M95720,978-0-676680-61-4,2023-10-24,2023-11-01,BR007
TXN002083,M18652,978-1-789472-30-1,2024-10-30,2024-11-11,BR005
TXN002084,M15759,978-1-469438-50-4,2025-04-15,2025-05-10,BR004
TXN002085,M88494,978-1-985893-57-3,2024-12-08,2025-01-03,BR002
TXN002086,M84606,978-1-901305-91-3,2024-11-26,2024-12-17,BR002
TXN002087,M60930,978-1-966286-51-6,2025-04-14,2025-04-25,BR013
TXN002088,M32980,978-0-690500-79-0,07/04/2024,2024-05-05,BR015
TXN002089,M97342,978-0-493282-80-0,2024-06-25,,BR006
TXN002090,M86681,978-1-477496-67-1,2025-03-21,2025-03-29,BR009
TXN002091,M75984,978-1-516379-10-1,2023-12-03,2023-12-23,BR001
TXN002092,M26260,978-0-398301-86-6,2024-10-20,2024-10-28,BR012
TXN002093,M91233,978-0-642752-27-7,2024-06-05,2024-06-15,BR003
TXN002094,M36478,978-1-106887-48-1,2024-04-06,2024-04-14,BR004
TXN002095,M88390,978-0-325258-50-8,12/09/2025,2025-09-23,BR008
TXN002096,M27598,978-0-909000-98-1,2024-11-15,2024-11-17,BR011
TXN002097,M78271,978-1-680557-75-6,2024-07-16,2024-07-26,BR007
TXN002098,M13105,978-0-198867-14-2,2025-01-19,2025-01-27,BR012
TXN002099,M36976,978-1-472932-29-7,2024-02-29,2024-03-08,BR015
TXN002100,M39156,978-0-377860-56-8,08/17/2024,2024-08-23,BR007
TXN002101,M67981,978-0-344312-42-7,2024-06-01,2024-06-04,BR002
TXN002102,M35226,978-1-196369-83-6,2025-03-05,2025-03-10,BR003
TXN002103,M22027,978-1-696707-37-4,2025-07-11,2025-08-10,BR009
TXN002104,,978-0-858729-51-3,2024-04-25,2024-05-10,BR002
TXN002105,M50824,978-1-281301-72-7,2024-03-10,2024-03-16,BR004
TXN002106,M89410,978-0-724145-92-8,2024-03-24,2024-04-14,BR005
TXN002107,M36398,978-1-139186-83-4,2025-03-21,2025-04-02,BR013
TXN002108,M62198,978-1-182289-17-9,2024-07-29,2024-08-15,BR008
TXN002109,M89874,978-1-464831-65-2,2023-11-08,2023-12-04,BR013
TXN002110,M73176,978-1-322086-79-8,2025-02-01,2025-02-04,BR007
TXN002111,M49351,978-1-226395-39-2,2025-03-01,2025-03-07,BR003
TXN002112,M43723,978-0-764678-90-5,2023-11-26,2023-12-09,BR005
TXN002113,,978-1-156757-49-9,2025-03-30,2025-04-22,BR002
TXN002114,M71506,978-0-434827-79-4,2023-12-10,2023-12-11,BR015
TXN002115,M75627,978-0-442707-74-3,2023-12-25,2024-01-24,BR006
